product_id,product_name,brand,l2_category,l3_category,functionality,unit_price,unit_of_measure,in_stock
P03620,Lutron Model 967 Electrical Tape,Lutron,Electrical,Electrical Tape,Insulation,4.96,Each,TRUE
P03621,Eaton Model 752 Electrical Tape,Eaton,Electrical,Electrical Tape,Insulation,5.63,Each,TRUE
P03622,Leviton Model 857 Electrical Tape,Leviton,Electrical,Electrical Tape,Insulation,6.30,Each,TRUE
P03623,Square D Model 123 Electrical Tape,Square D,Electrical,Electrical Tape,Insulation,5.71,Each,TRUE
P03624,Southwire Model 410 Electrical Tape,Southwire,Electrical,Electrical Tape,Insulation,5.81,Each,TRUE
P03625,Southwire Model 255 Electrical Tape,Southwire,Electrical,Electrical Tape,Insulation,2.10,Each,TRUE
P03626,Lutron Model 634 Electrical Tape,Lutron,Electrical,Electrical Tape,Insulation,2.65,Each,TRUE
P03627,Leviton Model 864 Electrical Tape,Leviton,Electrical,Electrical Tape,Insulation,3.35,Each,TRUE
P03628,Eaton Model 662 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,27.53,Each,TRUE
P03629,Leviton Model 892 Outlets,Leviton,Electrical,Outlets,Electrical Outlets,15.25,Each,TRUE
P03630,Eaton Model 505 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,24.71,Each,TRUE
P03631,GE Model 455 Outlets,GE,Electrical,Outlets,Electrical Outlets,21.51,Each,TRUE
P03632,Leviton Model 514 Outlets,Leviton,Electrical,Outlets,Electrical Outlets,8.59,Each,TRUE
P03633,Southwire Model 303 Outlets,Southwire,Electrical,Outlets,Electrical Outlets,18.90,Each,TRUE
P03634,Eaton Model 791 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,27.65,Each,TRUE
P03635,Eaton Model 297 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,22.23,Each,TRUE
P03636,GE Model 962 Outlets,GE,Electrical,Outlets,Electrical Outlets,27.52,Each,TRUE
P03637,GE Model 657 Outlets,GE,Electrical,Outlets,Electrical Outlets,12.98,Each,TRUE
P03638,Square D Model 442 Outlets,Square D,Electrical,Outlets,Electrical Outlets,13.56,Each,TRUE
P03639,GE Model 103 Outlets,GE,Electrical,Outlets,Electrical Outlets,17.98,Each,TRUE
P03640,Southwire Model 782 Outlets,Southwire,Electrical,Outlets,Electrical Outlets,27.37,Each,TRUE
P03641,Square D Model 878 Outlets,Square D,Electrical,Outlets,Electrical Outlets,29.94,Each,TRUE
P03642,Leviton Model 225 Outlets,Leviton,Electrical,Outlets,Electrical Outlets,6.14,Each,TRUE
P03643,Eaton Model 140 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,16.74,Each,TRUE
P03644,Eaton Model 181 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,11.75,Each,TRUE
P03645,Leviton Model 568 Outlets,Leviton,Electrical,Outlets,Electrical Outlets,23.84,Each,TRUE
P03646,GE Model 258 Outlets,GE,Electrical,Outlets,Electrical Outlets,5.02,Each,TRUE
P03647,Square D Model 991 Outlets,Square D,Electrical,Outlets,Electrical Outlets,22.95,Each,TRUE
P03648,Square D Model 235 Outlets,Square D,Electrical,Outlets,Electrical Outlets,24.69,Each,TRUE
P03649,GE Model 501 Outlets,GE,Electrical,Outlets,Electrical Outlets,9.90,Each,TRUE
P03650,Southwire Model 480 Outlets,Southwire,Electrical,Outlets,Electrical Outlets,9.85,Each,TRUE
P03651,Eaton Model 925 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,23.17,Each,TRUE
P03652,Southwire Model 715 Outlets,Southwire,Electrical,Outlets,Electrical Outlets,28.97,Each,TRUE
P03653,GE Model 388 Outlets,GE,Electrical,Outlets,Electrical Outlets,14.73,Each,TRUE
P03654,Lutron Model 889 Outlets,Lutron,Electrical,Outlets,Electrical Outlets,18.56,Each,TRUE
P03655,Square D Model 294 Outlets,Square D,Electrical,Outlets,Electrical Outlets,13.18,Each,TRUE
P03656,Lutron Model 340 Outlets,Lutron,Electrical,Outlets,Electrical Outlets,7.48,Each,TRUE
P03657,Leviton Model 624 Outlets,Leviton,Electrical,Outlets,Electrical Outlets,16.72,Each,TRUE
P03658,Square D Model 492 Outlets,Square D,Electrical,Outlets,Electrical Outlets,18.36,Each,TRUE
P03659,Eaton Model 457 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,8.58,Each,TRUE
P03660,Leviton Model 866 Outlets,Leviton,Electrical,Outlets,Electrical Outlets,11.72,Each,TRUE
P03661,GE Model 617 Outlets,GE,Electrical,Outlets,Electrical Outlets,12.11,Each,TRUE
P03662,Eaton Model 249 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,25.28,Each,TRUE
P03663,GE Model 812 Outlets,GE,Electrical,Outlets,Electrical Outlets,18.32,Each,TRUE
P03664,Square D Model 505 Outlets,Square D,Electrical,Outlets,Electrical Outlets,29.28,Each,TRUE
P03665,Eaton Model 104 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,28.25,Each,TRUE
P03666,Eaton Model 200 Outlets,Eaton,Electrical,Outlets,Electrical Outlets,7.35,Each,FALSE
P03667,GE Model 906 Outlets,GE,Electrical,Outlets,Electrical Outlets,14.41,Each,TRUE
P03668,Leviton Model 602 Switches,Leviton,Electrical,Switches,Switching,29.26,Each,TRUE
P03669,Eaton Model 869 Switches,Eaton,Electrical,Switches,Switching,24.70,Each,TRUE
P03670,Leviton Model 992 Switches,Leviton,Electrical,Switches,Switching,21.25,Each,TRUE
P03671,Square D Model 660 Switches,Square D,Electrical,Switches,Switching,24.90,Each,TRUE
P03672,Leviton Model 350 Switches,Leviton,Electrical,Switches,Switching,16.21,Each,TRUE
P03673,Leviton Model 255 Switches,Leviton,Electrical,Switches,Switching,25.35,Each,TRUE
P03674,Eaton Model 383 Switches,Eaton,Electrical,Switches,Switching,9.61,Each,TRUE
P03675,Leviton Model 251 Switches,Leviton,Electrical,Switches,Switching,23.47,Each,FALSE
P03676,Southwire Model 121 Switches,Southwire,Electrical,Switches,Switching,26.84,Each,FALSE
P03677,Eaton Model 806 Switches,Eaton,Electrical,Switches,Switching,35.23,Each,TRUE
P03678,Leviton Model 451 Switches,Leviton,Electrical,Switches,Switching,39.91,Each,TRUE
P03679,Eaton Model 346 Switches,Eaton,Electrical,Switches,Switching,32.05,Each,TRUE
P03680,GE Model 567 Switches,GE,Electrical,Switches,Switching,29.90,Each,TRUE
P03681,Leviton Model 343 Switches,Leviton,Electrical,Switches,Switching,8.66,Each,TRUE
P03682,Square D Model 436 Switches,Square D,Electrical,Switches,Switching,28.66,Each,TRUE
P03683,GE Model 469 Switches,GE,Electrical,Switches,Switching,6.37,Each,TRUE
P03684,Southwire Model 751 Switches,Southwire,Electrical,Switches,Switching,18.56,Each,TRUE
P03685,Southwire Model 900 Switches,Southwire,Electrical,Switches,Switching,25.14,Each,TRUE
P03686,Leviton Model 742 Switches,Leviton,Electrical,Switches,Switching,32.97,Each,TRUE
P03687,Square D Model 583 Switches,Square D,Electrical,Switches,Switching,9.85,Each,TRUE
P03688,Leviton Model 252 Switches,Leviton,Electrical,Switches,Switching,21.85,Each,TRUE
P03689,Eaton Model 555 Switches,Eaton,Electrical,Switches,Switching,12.29,Each,TRUE
P03690,Eaton Model 506 Switches,Eaton,Electrical,Switches,Switching,37.25,Each,TRUE
P03691,Leviton Model 831 Switches,Leviton,Electrical,Switches,Switching,15.55,Each,TRUE
P03692,Southwire Model 329 Switches,Southwire,Electrical,Switches,Switching,36.94,Each,TRUE
P03693,Leviton Model 736 Switches,Leviton,Electrical,Switches,Switching,36.54,Each,TRUE
P03694,Eaton Model 918 Switches,Eaton,Electrical,Switches,Switching,11.81,Each,TRUE
P03695,Southwire Model 211 Switches,Southwire,Electrical,Switches,Switching,5.08,Each,TRUE
P03696,GE Model 273 Switches,GE,Electrical,Switches,Switching,18.83,Each,TRUE
P03697,Leviton Model 968 Switches,Leviton,Electrical,Switches,Switching,5.33,Each,TRUE
P03698,Eaton Model 340 Switches,Eaton,Electrical,Switches,Switching,25.27,Each,TRUE
P03699,Lutron Model 739 Switches,Lutron,Electrical,Switches,Switching,35.02,Each,TRUE
P03700,GE Model 533 Switches,GE,Electrical,Switches,Switching,28.84,Each,TRUE
P03701,Leviton Model 758 Switches,Leviton,Electrical,Switches,Switching,24.62,Each,TRUE
P03702,GE Model 207 Switches,GE,Electrical,Switches,Switching,29.29,Each,TRUE
P03703,Leviton Model 631 Switches,Leviton,Electrical,Switches,Switching,24.28,Each,TRUE
P03704,GE Model 199 Switches,GE,Electrical,Switches,Switching,15.92,Each,FALSE
P03705,Eaton Model 111 Switches,Eaton,Electrical,Switches,Switching,27.86,Each,TRUE
P03706,GE Model 786 Switches,GE,Electrical,Switches,Switching,19.51,Each,TRUE
P03707,Southwire Model 367 Switches,Southwire,Electrical,Switches,Switching,18.20,Each,TRUE
P03708,GE Model 872 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,30.24,Each,TRUE
P03709,Leviton Model 544 GFCI Outlets,Leviton,Electrical,GFCI Outlets,Electrical Outlets,37.60,Each,TRUE
P03710,Square D Model 342 GFCI Outlets,Square D,Electrical,GFCI Outlets,Electrical Outlets,45.70,Each,TRUE
P03711,GE Model 571 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,34.88,Each,TRUE
P03712,Lutron Model 796 GFCI Outlets,Lutron,Electrical,GFCI Outlets,Electrical Outlets,48.65,Each,TRUE
P03713,Southwire Model 472 GFCI Outlets,Southwire,Electrical,GFCI Outlets,Electrical Outlets,47.63,Each,TRUE
P03714,Southwire Model 948 GFCI Outlets,Southwire,Electrical,GFCI Outlets,Electrical Outlets,23.02,Each,TRUE
P03715,Eaton Model 408 GFCI Outlets,Eaton,Electrical,GFCI Outlets,Electrical Outlets,43.90,Each,TRUE
P03716,Lutron Model 542 GFCI Outlets,Lutron,Electrical,GFCI Outlets,Electrical Outlets,17.17,Each,TRUE
P03717,GE Model 756 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,44.36,Each,TRUE
P03718,Southwire Model 455 GFCI Outlets,Southwire,Electrical,GFCI Outlets,Electrical Outlets,18.61,Each,TRUE
P03719,GE Model 648 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,36.74,Each,TRUE
P03720,Square D Model 637 GFCI Outlets,Square D,Electrical,GFCI Outlets,Electrical Outlets,41.15,Each,TRUE
P03721,Lutron Model 871 GFCI Outlets,Lutron,Electrical,GFCI Outlets,Electrical Outlets,48.77,Each,TRUE
P03722,Square D Model 475 GFCI Outlets,Square D,Electrical,GFCI Outlets,Electrical Outlets,42.56,Each,TRUE
P03723,Leviton Model 506 GFCI Outlets,Leviton,Electrical,GFCI Outlets,Electrical Outlets,35.69,Each,TRUE
P03724,Square D Model 417 GFCI Outlets,Square D,Electrical,GFCI Outlets,Electrical Outlets,37.63,Each,TRUE
P03725,GE Model 465 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,44.47,Each,TRUE
P03726,Southwire Model 610 GFCI Outlets,Southwire,Electrical,GFCI Outlets,Electrical Outlets,37.94,Each,FALSE
P03727,Southwire Model 730 GFCI Outlets,Southwire,Electrical,GFCI Outlets,Electrical Outlets,24.98,Each,TRUE
P03728,Lutron Model 418 GFCI Outlets,Lutron,Electrical,GFCI Outlets,Electrical Outlets,27.41,Each,TRUE
P03729,Square D Model 168 GFCI Outlets,Square D,Electrical,GFCI Outlets,Electrical Outlets,18.66,Each,TRUE
P03730,GE Model 870 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,46.09,Each,TRUE
P03731,GE Model 216 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,27.76,Each,TRUE
P03732,GE Model 744 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,24.56,Each,TRUE
P03733,Eaton Model 564 GFCI Outlets,Eaton,Electrical,GFCI Outlets,Electrical Outlets,43.62,Each,TRUE
P03734,GE Model 433 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,44.73,Each,TRUE
P03735,Lutron Model 515 GFCI Outlets,Lutron,Electrical,GFCI Outlets,Electrical Outlets,35.54,Each,TRUE
P03736,Eaton Model 622 GFCI Outlets,Eaton,Electrical,GFCI Outlets,Electrical Outlets,30.08,Each,TRUE
P03737,Eaton Model 732 GFCI Outlets,Eaton,Electrical,GFCI Outlets,Electrical Outlets,17.67,Each,FALSE
P03738,Lutron Model 758 GFCI Outlets,Lutron,Electrical,GFCI Outlets,Electrical Outlets,20.70,Each,TRUE
P03739,GE Model 978 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,32.20,Each,TRUE
P03740,Square D Model 930 GFCI Outlets,Square D,Electrical,GFCI Outlets,Electrical Outlets,34.69,Each,TRUE
P03741,Southwire Model 500 GFCI Outlets,Southwire,Electrical,GFCI Outlets,Electrical Outlets,45.00,Each,TRUE
P03742,GE Model 187 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,47.42,Each,TRUE
P03743,GE Model 849 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,34.89,Each,TRUE
P03744,Square D Model 888 GFCI Outlets,Square D,Electrical,GFCI Outlets,Electrical Outlets,40.71,Each,TRUE
P03745,GE Model 385 GFCI Outlets,GE,Electrical,GFCI Outlets,Electrical Outlets,22.56,Each,TRUE
P03746,Southwire Model 873 GFCI Outlets,Southwire,Electrical,GFCI Outlets,Electrical Outlets,31.23,Each,TRUE
P03747,Leviton Model 589 GFCI Outlets,Leviton,Electrical,GFCI Outlets,Electrical Outlets,34.06,Each,TRUE
P03748,Leviton Model 125 Circuit Breakers,Leviton,Electrical,Circuit Breakers,Protection,75.49,Each,TRUE
P03749,Southwire Model 210 Circuit Breakers,Southwire,Electrical,Circuit Breakers,Protection,54.21,Each,TRUE
P03750,Southwire Model 295 Circuit Breakers,Southwire,Electrical,Circuit Breakers,Protection,76.14,Each,TRUE
P03751,Eaton Model 485 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,85.95,Each,TRUE
P03752,GE Model 189 Circuit Breakers,GE,Electrical,Circuit Breakers,Protection,86.97,Each,FALSE
P03753,GE Model 319 Circuit Breakers,GE,Electrical,Circuit Breakers,Protection,36.23,Each,TRUE
P03754,Square D Model 493 Circuit Breakers,Square D,Electrical,Circuit Breakers,Protection,55.42,Each,TRUE
P03755,Lutron Model 788 Circuit Breakers,Lutron,Electrical,Circuit Breakers,Protection,63.52,Each,TRUE
P03756,GE Model 806 Circuit Breakers,GE,Electrical,Circuit Breakers,Protection,75.21,Each,TRUE
P03757,Eaton Model 787 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,42.49,Each,TRUE
P03758,GE Model 352 Circuit Breakers,GE,Electrical,Circuit Breakers,Protection,61.48,Each,TRUE
P03759,Leviton Model 794 Circuit Breakers,Leviton,Electrical,Circuit Breakers,Protection,90.76,Each,TRUE
P03760,Square D Model 284 Circuit Breakers,Square D,Electrical,Circuit Breakers,Protection,66.32,Each,TRUE
P03761,Southwire Model 542 Circuit Breakers,Southwire,Electrical,Circuit Breakers,Protection,63.13,Each,TRUE
P03762,Eaton Model 244 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,79.51,Each,TRUE
P03763,Lutron Model 848 Circuit Breakers,Lutron,Electrical,Circuit Breakers,Protection,66.91,Each,TRUE
P03764,Southwire Model 293 Circuit Breakers,Southwire,Electrical,Circuit Breakers,Protection,28.31,Each,TRUE
P03765,Eaton Model 760 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,53.22,Each,TRUE
P03766,Lutron Model 960 Circuit Breakers,Lutron,Electrical,Circuit Breakers,Protection,34.17,Each,TRUE
P03767,Leviton Model 783 Circuit Breakers,Leviton,Electrical,Circuit Breakers,Protection,76.16,Each,TRUE
P03768,Southwire Model 163 Circuit Breakers,Southwire,Electrical,Circuit Breakers,Protection,96.22,Each,TRUE
P03769,Lutron Model 112 Circuit Breakers,Lutron,Electrical,Circuit Breakers,Protection,81.77,Each,TRUE
P03770,Square D Model 205 Circuit Breakers,Square D,Electrical,Circuit Breakers,Protection,53.30,Each,TRUE
P03771,Lutron Model 395 Circuit Breakers,Lutron,Electrical,Circuit Breakers,Protection,79.45,Each,TRUE
P03772,Leviton Model 870 Circuit Breakers,Leviton,Electrical,Circuit Breakers,Protection,45.67,Each,TRUE
P03773,GE Model 820 Circuit Breakers,GE,Electrical,Circuit Breakers,Protection,57.80,Each,TRUE
P03774,GE Model 839 Circuit Breakers,GE,Electrical,Circuit Breakers,Protection,74.15,Each,TRUE
P03775,Square D Model 176 Circuit Breakers,Square D,Electrical,Circuit Breakers,Protection,72.61,Each,TRUE
P03776,Square D Model 843 Circuit Breakers,Square D,Electrical,Circuit Breakers,Protection,73.67,Each,TRUE
P03777,Square D Model 201 Circuit Breakers,Square D,Electrical,Circuit Breakers,Protection,70.78,Each,TRUE
P03778,Eaton Model 699 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,67.86,Each,TRUE
P03779,Leviton Model 249 Circuit Breakers,Leviton,Electrical,Circuit Breakers,Protection,41.89,Each,TRUE
P03780,Southwire Model 817 Circuit Breakers,Southwire,Electrical,Circuit Breakers,Protection,32.36,Each,TRUE
P03781,Eaton Model 227 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,62.60,Each,TRUE
P03782,Eaton Model 567 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,28.26,Each,TRUE
P03783,Eaton Model 705 Circuit Breakers,Eaton,Electrical,Circuit Breakers,Protection,52.17,Each,TRUE
P03784,Southwire Model 444 Circuit Breakers,Southwire,Electrical,Circuit Breakers,Protection,82.19,Each,FALSE
P03785,Leviton Model 605 Circuit Breakers,Leviton,Electrical,Circuit Breakers,Protection,55.51,Each,TRUE
P03786,GE Model 508 Circuit Breakers,GE,Electrical,Circuit Breakers,Protection,36.23,Each,TRUE
P03787,Square D Model 547 Circuit Breakers,Square D,Electrical,Circuit Breakers,Protection,26.56,Each,TRUE
P03788,Southwire Model 568 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,8.24,Each,TRUE
P03789,Square D Model 841 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,11.09,Each,TRUE
P03790,Leviton Model 933 Junction Boxes,Leviton,Electrical,Junction Boxes,Housing,20.24,Each,TRUE
P03791,GE Model 794 Junction Boxes,GE,Electrical,Junction Boxes,Housing,14.68,Each,TRUE
P03792,Square D Model 153 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,10.11,Each,TRUE
P03793,GE Model 304 Junction Boxes,GE,Electrical,Junction Boxes,Housing,20.39,Each,TRUE
P03794,Southwire Model 903 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,23.84,Each,TRUE
P03795,Lutron Model 350 Junction Boxes,Lutron,Electrical,Junction Boxes,Housing,15.76,Each,TRUE
P03796,Square D Model 314 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,13.87,Each,TRUE
P03797,Square D Model 408 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,17.42,Each,TRUE
P03798,Lutron Model 938 Junction Boxes,Lutron,Electrical,Junction Boxes,Housing,5.02,Each,TRUE
P03799,Southwire Model 205 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,10.86,Each,FALSE
P03800,Square D Model 153 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,9.82,Each,TRUE
P03801,Leviton Model 485 Junction Boxes,Leviton,Electrical,Junction Boxes,Housing,5.78,Each,TRUE
P03802,Square D Model 895 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,24.97,Each,TRUE
P03803,GE Model 439 Junction Boxes,GE,Electrical,Junction Boxes,Housing,24.75,Each,TRUE
P03804,Lutron Model 707 Junction Boxes,Lutron,Electrical,Junction Boxes,Housing,11.07,Each,TRUE
P03805,GE Model 705 Junction Boxes,GE,Electrical,Junction Boxes,Housing,8.02,Each,TRUE
P03806,Square D Model 351 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,14.49,Each,FALSE
P03807,Eaton Model 131 Junction Boxes,Eaton,Electrical,Junction Boxes,Housing,24.83,Each,TRUE
P03808,Southwire Model 150 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,9.08,Each,TRUE
P03809,Square D Model 256 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,16.02,Each,TRUE
P03810,GE Model 451 Junction Boxes,GE,Electrical,Junction Boxes,Housing,10.95,Each,TRUE
P03811,Eaton Model 877 Junction Boxes,Eaton,Electrical,Junction Boxes,Housing,9.06,Each,TRUE
P03812,Eaton Model 191 Junction Boxes,Eaton,Electrical,Junction Boxes,Housing,10.65,Each,FALSE
P03813,Leviton Model 793 Junction Boxes,Leviton,Electrical,Junction Boxes,Housing,16.45,Each,TRUE
P03814,GE Model 488 Junction Boxes,GE,Electrical,Junction Boxes,Housing,13.35,Each,TRUE
P03815,Southwire Model 196 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,6.63,Each,FALSE
P03816,Southwire Model 789 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,24.16,Each,TRUE
P03817,Southwire Model 969 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,18.68,Each,TRUE
P03818,Square D Model 118 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,5.80,Each,TRUE
P03819,Eaton Model 351 Junction Boxes,Eaton,Electrical,Junction Boxes,Housing,19.41,Each,TRUE
P03820,Leviton Model 113 Junction Boxes,Leviton,Electrical,Junction Boxes,Housing,17.07,Each,TRUE
P03821,Square D Model 930 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,12.67,Each,TRUE
P03822,Eaton Model 529 Junction Boxes,Eaton,Electrical,Junction Boxes,Housing,15.87,Each,TRUE
P03823,Square D Model 781 Junction Boxes,Square D,Electrical,Junction Boxes,Housing,5.64,Each,TRUE
P03824,Lutron Model 110 Junction Boxes,Lutron,Electrical,Junction Boxes,Housing,6.05,Each,TRUE
P03825,Lutron Model 641 Junction Boxes,Lutron,Electrical,Junction Boxes,Housing,16.58,Each,TRUE
P03826,Southwire Model 330 Junction Boxes,Southwire,Electrical,Junction Boxes,Housing,7.62,Each,TRUE
P03827,Lutron Model 278 Junction Boxes,Lutron,Electrical,Junction Boxes,Housing,17.90,Each,TRUE
P03828,Leviton Model 627 Cable Ties,Leviton,Electrical,Cable Ties,Organization,14.86,Each,TRUE
P03829,Leviton Model 238 Cable Ties,Leviton,Electrical,Cable Ties,Organization,7.09,Each,TRUE
P03830,Square D Model 405 Cable Ties,Square D,Electrical,Cable Ties,Organization,12.45,Each,TRUE
P03831,Leviton Model 958 Cable Ties,Leviton,Electrical,Cable Ties,Organization,5.46,Each,TRUE
P03832,Eaton Model 944 Cable Ties,Eaton,Electrical,Cable Ties,Organization,10.71,Each,TRUE
P03833,Lutron Model 459 Cable Ties,Lutron,Electrical,Cable Ties,Organization,15.17,Each,TRUE
P03834,Lutron Model 303 Cable Ties,Lutron,Electrical,Cable Ties,Organization,7.97,Each,FALSE
P03835,Southwire Model 531 Cable Ties,Southwire,Electrical,Cable Ties,Organization,5.33,Each,TRUE
P03836,Leviton Model 918 Cable Ties,Leviton,Electrical,Cable Ties,Organization,19.84,Each,TRUE
P03837,Square D Model 522 Cable Ties,Square D,Electrical,Cable Ties,Organization,17.19,Each,TRUE
P03838,Leviton Model 903 Cable Ties,Leviton,Electrical,Cable Ties,Organization,18.00,Each,TRUE
P03839,Leviton Model 238 Cable Ties,Leviton,Electrical,Cable Ties,Organization,14.55,Each,TRUE
